label,ID
0,34169321
1,23354437
0,22575033
1,34424407
1,14635104
1,30073893
1,34536124
0,26818607
1,35440622
1,18381613
1,30482216
1,19461658
1,31835641
1,12114484
1,20230791
1,27621663
1,24053799
0,31827501
1,26188103
1,23990876
0,33111345
1,32476384
1,32860223
1,28335750
0,23525850
1,34692690
0,34403091
1,20504331
1,28900111
0,24814232
1,27766948
1,31875531
1,20211493
1,26226137
1,34599368
1,19250381
0,22607986
1,29688962
0,16097006
1,29196752
1,26778470
1,34175691
0,16371502
0,30368385
1,12525542
1,32279305
1,12127154
1,32048449
0,26346818
0,31250571
1,27082237
1,21935370
1,10903124
1,31095577
0,29362361
1,24374141
1,26820968
1,29650961
1,35346192
1,30578383
1,27453251
1,27884767
0,30578397
0,31727138
1,35892439
0,27764769
0,26720455
1,27842159
1,26462740
0,31978608
1,35217562
1,35013551
1,31754459
1,27904971
1,32820246
1,32654958
1,32461667
1,35356445
1,33364968
1,33497533
1,26647834
1,31031587
1,25801283
1,16582910
0,20074988
1,29282788
1,22964873
1,19748572
0,35488641
1,31664948
1,17694548
1,27536553
0,33486010
0,23714749
1,29318572
1,32703289
1,12707859
1,32071834
1,30778629
0,25600065
1,15776425
1,25843247
1,30073106
0,29320387
1,35112343
1,25168386
0,33393400
0,26763875
1,29588463
0,24140113
1,32451492
1,32939031
1,25664603
1,33037165
1,31587445
0,31369557
1,35328045
1,24879641
1,22182842
0,24520335
1,27264673
1,33491856
1,27681385
1,30236064
1,25356899
0,25268133
1,28763557
1,28062395
1,31819343
1,23484092
1,21792230
1,21412943
1,25544989
1,24625443
1,27029556
1,34964967
1,20398884
0,23661369
1,20398886
1,24339724
1,30716324
1,21972109
1,22810114
1,27179218
1,33523537
0,22071890
1,18724359
1,18923524
0,35039564
1,28125075
1,31263571
1,27285993
1,26309160
0,25267602
1,31362688
1,26110747
1,18300946
1,18712049
1,26521682
0,27703193
1,32067994
0,21963464
1,25823987
1,25132214
0,34356852
1,35491177
1,28508967
1,20930425
0,16181229
1,31885560
0,21540559
1,31219235
1,32380235
0,35700942
0,26453174
1,31186340
1,32449406
0,32713132
1,21714467
1,21402750
1,8262007
1,1522235
1,15266301
0,21147889
1,20132346
1,15770495
1,18350250
1,32669180
0,9208814
1,35154247
1,28663096
0,10501358
0,20736251
1,10898110
1,10514539
1,32894851
0,33088526
1,30132287
0,25899528
1,10564874
1,17609295
1,16098368
1,8784107
1,33516834
0,27070133
1,10718838
0,32567554
0,32985417
0,27848231
0,35561789
0,20850730
0,19342739
0,24012728
1,25065914
1,24451228
1,30476002
0,27334366
1,20718791
1,35585908
1,16832076
1,26208798
1,33770234
1,12124993
1,20430936
1,16055926
1,27957547
1,25045380
1,20562464
1,30747022
1,24033003
1,25143843
1,35487127
1,28572275
1,22960362
1,31594988
1,36139378
1,29368828
1,27077743
1,11087788
1,20932283
1,22552817
1,15841487
1,29934652
1,18038174
1,23252998
1,16682546
1,10699187
1,18701882
1,35464835
1,31751864
1,20559269
1,26374131
1,11402104
1,30962061
1,12163196
1,25421405
1,29980238
1,24417445
1,17594340
0,26671083
1,23833562
1,21546041
0,11843700
1,15858810
0,11359470
1,23238845
1,18401025
1,34927746
1,30489674
1,28870597
1,34782662
1,18664244
1,12161613
1,16240363
1,29907907
1,31157359
1,10610178
1,24659419
1,35303589
1,12552568
1,19423133
1,16009769
1,11266693
1,30599301
1,23400676
1,33480217
1,14656074
1,17122756
1,20214791
1,16476945
1,20550563
1,11309678
1,19875132
1,28008689
1,35020098
1,10891911
1,16684598
1,27084228
1,12939659
1,32536902
1,35082646
1,26086985
1,16788734
1,12736085
1,25577683
1,15482961
1,31837705
1,25133958
1,15248095
1,17560499
1,33958741
1,27688599
1,30375765
1,12460147
1,29526314
1,25131622
1,20491894
1,11985387
0,26600529
1,35132972
1,32619247
1,32908740
1,33708099
1,32655478
1,27260292
1,18190593
1,11015453
1,32493220
1,21834905
1,30780198
1,24824479
1,25315759
0,15159500
1,26185613
1,29778503
1,27203668
1,25385754
1,35462504
1,30319625
1,31395954
1,30783801
1,27788288
1,34248956
1,26362438
1,34329649
1,16825507
1,33991472
1,33824466
1,32197074
1,33236446
1,35146062
0,28837730
1,32215939
1,19137569
1,19593207
1,25978063
1,21306220
1,16688110
1,19234632
1,21168818
1,17591938
1,11527932
1,17224759
1,30820150
1,25527694
0,28384041
1,22128238
0,24940937
1,12036985
1,35011756
1,27243976
1,19898634
1,18537981
0,12525557
1,18055790
1,36083974
1,24942078
1,16735994
1,20151268
1,31024815
1,17164573
1,21600657
1,23218183
1,14635112
1,16490498
0,18070520
0,19528825
1,31149863
0,25091052
0,15475877
0,30662834
0,30270463
0,32832252
0,11774072
0,20057908
0,19247456
0,27820421
0,11184479
1,26550974
0,19195637
0,9497261
0,24227805
0,20664688
0,17157584
0,17718864
0,19536304
0,29556725
0,34019190
0,16735991
0,17454743
0,29784182
0,12567107
1,22942166
1,10655546
0,25018621
0,33745036
0,27777502
1,21815720
0,34528698
0,22878448
0,20660114
0,30910422
0,30451973
0,29907801
0,27763634
1,32603605
0,34136918
1,33461977
0,26708403
0,35418823
0,33318624
0,33895855
1,31368652
0,30762279
0,24451042
0,20461756
0,24896146
0,22488759
0,21387466
0,34434697
1,33300679
1,23849776
1,18651097
1,17586837
1,22465605
0,34644002
1,34358384
1,25862627
1,31370276
1,34607272
1,33100332
1,34610951
1,21761138
1,30478137
0,25119311
0,30281099
0,28792876
0,35205231
0,33942433
1,34194442
0,26503572
0,28857138
0,32815859
0,26874042
1,26077881
1,26130459
1,29066094
1,34969652
1,28696550
1,32088153
1,27291889
1,11452359
1,16029460
0,17228349
1,26892138
1,30187933
1,34304999
1,32275988
1,34887220
1,34178886
0,35741760
0,11138003
0,34880906
0,35167844
1,32862661
0,31327807
1,11668628
1,32641618
1,35042526
1,20719861
1,15210841
1,21966275
1,33014402
0,31060161
1,32166861
1,24657386
1,12124998
1,25110228
1,30459115
1,30007774
1,31335361
1,33204594
1,29169939
1,11099417
1,25056759
1,27574110
1,26510951
0,29152527
1,26741492
0,32972427
0,27124789
1,31308188
1,28049243
0,21488254
1,28717662
1,15691362
1,25964309
1,16138908
1,28812535
0,7539209
1,28646536
1,35149915
0,17579669
0,9452045
0,16374432
0,9768685
1,32133030
0,28689648
0,24610330
0,15635077
0,25109415
1,8731106
0,33262960
1,16385448
1,10738006
1,18383599
1,23532419
1,9648062
1,10620184
1,8054986
1,11748844
1,11260385
0,32707643
1,28726805
0,31985178
0,32218803
1,29992659
1,32022405
0,23112757
1,21940735
1,19346217
0,22310223
1,18791198
1,20157829
1,34247371
1,24764759
0,17584896
1,33587123
1,29621232
1,18305125
1,32506814
1,28934384
1,20495570
1,30487161
1,33300499
0,24741025
0,31038790
1,23716564
1,19208626
1,18508787
1,20007141
0,22367913
1,24276449
0,35395428
1,32235007
1,32739800
1,36002380
1,34349782
1,33386993
1,27250922
1,24389050
1,17971482
1,18685427
1,12717434
0,17610559
1,20004600
0,21492322
1,25354775
1,18391077
1,27418642
0,29921932
1,34975848
1,28936210
1,35627206
0,32293360
1,33457482
1,28930861
1,35783276
0,23830146
1,24292712
1,24417819
1,25745186
0,24931897
1,25534311
1,30443250
0,29174094
1,31170290
1,33200177
1,29575718
1,32980694
1,30461124
1,24142340
0,34503561
0,24048167
1,28135048
1,25383784
0,29338689
1,34198699
1,35642160
1,25194001
1,26684320
1,28724667
1,21309036
1,19177550
1,19098912
1,23801599
0,28874130
1,33567694
1,33195669
1,34347074
1,23530899
1,31588121
1,28944238
1,11782355
1,26975740
0,9718327
0,12655562
1,31615790
1,26681312
1,31396961
1,27601186
1,18759827
1,12132870
1,15849733
1,20388775
0,14504054
1,16142001
1,29212164
1,28580595
1,12555990
1,21642682
1,15235030
1,18566915
0,12112654
1,15713769
1,25142776
1,26811195
1,29383008
0,32917768
0,9036882
0,34178123
1,16541406
1,27064304
1,21056691
1,10777691
1,31332305
1,17453009
1,31650731
1,32547938
1,12624141
1,18772310
1,22290698
1,22453149
1,16425354
1,25006859
1,31297337
1,10594000
1,34308366
1,24710284
1,15926618
1,9634524
1,27487738
1,10882759
1,14970868
0,30238922
1,33654310
1,21590452
0,28888541
1,18383312
1,28449805
0,35245693
0,25117503
1,11208710
0,10404063
1,9298827
0,23026194
1,21671081
1,29752822
1,9748699
0,15872200
1,16341804
0,17440950
1,28577310
1,26485756
1,19728162
1,20007843
1,26628864
1,12324578
1,15342696
0,29335925
1,20215533
0,11151427
0,17661183
1,28643016
1,17569143
0,16636019
1,20877318
1,15217520
1,15222003
1,30787465
1,33468175
1,26202870
1,25430799
1,16995940
1,15289847
1,33646313
1,15300854
1,26248088
1,10732761
1,25559809
0,15870828
1,20965939
1,32923906
1,20045164
0,28975465
1,29484706
0,25798424
1,31642931
1,23484096
1,31830689
1,30740824
1,30877237
1,7726159
1,25110875
1,15448003
1,23990280
1,23047549
1,28445943
1,24278394
1,30608896
1,31101557
1,32424176
1,24039744
1,33958709
1,12200596
1,19267393
1,34115236
1,30521064
1,9611074
1,8566964
0,19621678
0,26077460
0,32294063
1,30573798
1,12386821
0,16676398
1,33484353
0,18415027
1,19459153
1,19248199
1,31742824
1,9322509
1,25106712
0,35418818
1,12373605
0,20937110
0,16395668
0,9222765
1,24903654
1,24323032
1,19731080
1,11524701
1,16736289
0,35886069
1,18841495
1,10422993
1,32914570
1,24549055
1,19386570
0,11112663
1,21311894
0,31054147
0,17312306
0,33468869
0,31118792
0,23716351
0,31857677
1,26824983
1,30729418
1,15178966
1,9506527
1,12658575
1,11726306
0,12095971
0,15365996
1,27863258
1,19324997
1,15855432
1,27602174
1,29790872
1,22854115
0,28932927
1,35260566
1,11376800
1,12362047
1,9621522
1,34761252
0,28376765
1,29107668
1,30693488
1,31386297
0,12792735
0,8776590
1,29887214
1,30702970
1,31997046
1,26076155
1,23229822
1,33647816
1,25712738
1,25980754
1,11748856
1,7713503
1,10080150
1,33414168
1,30274973
1,10196371
1,27273229
1,16372347
1,22102614
1,17051350
1,16405554
1,34039291
1,11606497
1,16616355
1,19398597
1,16341550
1,25420488
1,26837502
1,26530882
1,29442399
1,8872463
0,9218993
0,24969397
0,16451135
0,35283344
0,30309722
0,18033691
0,32039937
0,10713887
0,11920458
1,35487642
0,26247049
0,8613431
0,17348456
0,17973265
0,30882153
1,15858146
0,25200962
0,21513149
1,23760103
0,32575404
1,29489754
0,32587781
1,29368341
0,20028993
1,15483016
0,34697415
1,34873480
1,28481244
1,23164213
0,22120844
1,20924129
1,24100870
1,20487569
1,32156018
0,16940983
1,34519923
1,16341805
1,20015892
0,22658618
1,21778331
1,29987844
1,18301448
1,33924881
1,16010685
1,30612635
1,27167672
1,32427313
1,24292105
1,29922827
1,21868491
1,35710434
1,15236168
1,30217226
1,30630526
1,34619876
1,30013564
0,21636617
1,32868316
1,30322717
1,28531214
1,34949788
1,9354786
1,18625694
1,30543514
1,14974087
1,16813607
1,25479140
1,26318770
1,26270727
1,12732731
1,19685280
0,14574004
0,31609810
0,22081473
0,11807791
0,23752102
0,11153917
0,30478893
0,22495361
0,11245474
1,25025451
1,32949329
0,32660107
1,31822864
0,22306203
0,34343771
1,23588873
1,32601921
1,32739502
1,17117178
1,24072394
1,15340263
1,24440087
1,28218421
1,26648449
0,25431869
0,14520694
1,30057029
0,26787237
0,16807412
0,18389388
0,32060697
0,29875428
0,24556621
1,24689082
1,21239990
1,26200421
0,21388660
1,35626031
1,18809606
1,18269114
1,34761457
1,22851212
1,32519314
0,24307375
1,18067074
1,23523604
0,10413423
1,32832836
0,34505148
1,30679813
0,32902151
1,35940561
1,29796876
1,29808498
1,32985083
1,30520571
1,32860205
1,34147365
1,25795638
1,21060208
1,15607529
1,15745934
1,24849377
1,31393569
1,7892197
1,9973550
0,27532428
1,32757547
1,29132462
1,8812739
1,8281137
1,15719037
1,7581384
1,29305568
1,20302644
1,28175319
1,23232123
0,21683950
0,11134146
0,9626144
0,18508780
0,25079470
0,26831561
0,29912377
0,30016538
0,9562960
1,25383892
1,28367994
1,25989972
0,27016457
1,34898086
1,32666356
0,23884663
1,32761586
1,17161332
1,32784047
1,11849253
0,32654531
0,22369774
0,34950567
0,31830376
1,34089127
1,31077743
1,20087398
1,9769327
1,30610662
1,31026518
1,25581598
1,24058690
1,34223243
1,22954680
1,33119067
1,11889179
1,25875778
1,32172300
1,12571157
1,30910395
1,29157895
1,30691934
1,16084888
1,21687627
0,21424692
1,25450229
1,28343708
1,29056246
1,22914163
1,23472757
1,17034946
1,29619247
1,24064682
1,22337556
0,24832020
1,28649445
0,32942984
1,18490107
1,28641109
0,27018473
0,24126932
1,33526774
0,28914264
0,31623504
0,24066114
0,31448785
0,18179900
0,32442352
1,34210852
0,29083408
0,35803560
0,33847457
0,25558065
0,30392057
1,31376382
1,31752325
1,35411967
1,34374074
1,33199448
0,23084291
0,28594066
0,30356672
0,34923728
1,33542268
1,33807164
1,31792352
1,26162006
1,32006683
1,26740942
1,28678401
1,23613520
1,28419882
1,31513304
1,30995915
1,25754594
1,28423363
1,27041517
1,31873310
1,27453576
1,35856171
1,28891213
0,33938942
1,28960836
1,28589569
1,32382396
1,32903878
1,34623332
1,31103457
1,19449432
1,30561787
1,35854306
1,33190326
1,33571247
1,34130719
1,26246154
1,33598457
1,31236346
1,33444683
1,26574802
1,20550661
1,32055034
1,20671153
1,27158779
1,25427950
1,15511631
1,31538237
1,32066793
1,31820119
1,29652076
1,29989513
1,27193218
1,26041762
1,34174466
1,24618698
1,35134569
1,34626534
1,24995868
1,24642863
1,30388516
1,32882262
1,34258505
1,31243186
1,35737725
1,30575274
1,23602711
1,28870703
1,27426988
1,27587992
1,25045128
1,18931684
1,31425299
1,23794683
1,28712002
1,22987706
1,21310273
1,34749429
1,30124556
1,35694932
1,28024842
1,31255525
1,30846217
1,32754643
1,33438142
1,30635494
1,25918518
1,30653653
1,17024311
1,15613432
1,15878746
1,28186588
1,34779508
1,22318384
1,32516568
1,29370934
1,29773329
1,29699721
1,29886022
1,25305078
1,34778283
1,25314148
1,18499083
0,27603904
1,24604203
1,16567809
1,29947570
1,28233610
1,35738466
1,30558562
1,31949730
1,29024829
0,28188436
1,20233014
1,34159584
0,20805693
1,23729491
1,9916796
1,27140593
1,27699154
1,30682498
1,34559919
0,21522182
1,11134403
1,30564623
1,17698709
1,23406536
0,33610434
1,17070050
1,35723113
1,19528035
0,25868377
1,28403181
1,33751525
1,31268554
1,26088049
1,33987686
1,17994539
1,30919934
1,18853459
1,33215690
1,21392994
1,16100712
1,16010686
1,34628793
1,16996541
1,27666772
1,23530687
1,32576226
1,33715265
1,17287450
1,31019989
0,14673575
1,22194990
1,26809617
1,25591676
1,31693312
1,12796534
1,25312915
1,33613410
1,26671124
1,26444858
1,20497525
1,22297152
1,25046369
1,27066573
1,34281941
1,19953532
1,17897828
1,23254335
1,23519732
1,15469449
1,25214167
1,31953240
1,31066050
1,34276779
1,30366248
1,27647186
1,35287717
1,32666437
1,20544924
1,23243261
1,30098242
1,25493284
1,14678801
1,29970176
1,26060040
0,28431623
1,9731526
1,15116377
1,25135358
1,15079794
1,35962550
1,26077327
0,17129727
0,16705711
1,27410456
1,34160123
1,22019272
1,22415012
1,29297599
1,29606097
1,30284759
0,26669664
1,19415819
1,33001864
0,28189489
0,31777525
0,29147684
0,31041399
0,21431957
1,11443547
1,22522443
0,24588500
1,23430877
1,26006722
0,24467814
1,29547645
0,24213632
0,32973878
1,25846608
0,25296579
0,35211159
0,22876109
0,33782391
0,34387706
0,28432734
0,33969109
0,22004009
1,30064963
0,33669459
1,23188138
1,24690487
0,22773737
0,33494148
1,29079548
0,22382802
1,19283855
1,24534407
0,30315176
1,26010121
1,29715191
0,33363936
0,24319333
1,26283575
0,24972238
0,21128906
0,18654604
1,26957854
1,26048691
0,15689433
1,22533542
1,29720996
1,26239645
1,32944671
0,24400638
0,14984477
1,26111748
1,23652376
1,28805828
1,23542699
1,29907875
0,27531570
1,31638258
1,35723786
1,28991257
1,25266620
1,26813947
1,30334933
1,31769566
1,33294969
1,24676022
1,32810037
0,30430282
0,29608093
0,27481187
0,33883208
0,28383543
0,29387497
0,25782675
1,16263314
1,22622127
1,18205204
1,29137425
0,17073823
0,30589726
0,27312126
0,16908739
1,23043144
1,24321534
1,11687800
0,17452231
0,12205643
0,19394258
1,32219824
1,32204766
1,30956829
1,27324545
1,34750377
1,31928709
1,34719681
1,32742935
1,21944046
1,29642240
1,25382069
1,29411640
0,28709720
1,23143281
1,35586532
1,23881933
1,28792508
1,29339765
1,32325768
0,33973882
1,26742954
0,28717666
1,25299611
0,33408239
1,24604904
0,35873773
0,27025386
1,32023010
1,25590979
1,33443672
1,32712562
1,33476877
1,27132499
1,25558820
1,36211137
1,25143393
0,33058492
1,29235540
1,32246563
1,30587846
1,31925597
1,33261925
1,29669692
1,21338583
1,24337630
1,15961413
1,21701785
1,32794657
1,32445293
1,27696117
1,30114719
1,18401856
1,27208207
1,29802726
1,34787502
1,30362103
1,26957899
1,32017041
1,32673564
1,35690514
1,7883123
1,29760528
1,31196982
1,33326660
1,33435129
1,30013181
1,30818899
1,35762302
1,30687093
1,27896121
1,26827111
1,31622506
1,27484306
1,21639866
1,22980518
1,31240156
1,27233228
1,20693550
0,20197121
1,21093335
1,19526370
1,26475597
1,33230783
1,17668387
1,26918822
1,35547246
1,34089056
1,29356036
1,31676830
1,33538981
1,34215651
1,29767709
1,26030606
0,28206990
1,29713870
1,30736458
1,24039609
1,25557781
1,32808310
1,33507293
1,25151188
1,34513887
1,34558179
1,25691096
0,29624232
1,35651895
1,29255193
1,23625987
1,10960490
1,10365365
1,10663288
1,12784301
1,10571948
1,16500948
1,31642954
1,34906476
1,34385424
0,29047240
1,25913037
1,28051070
0,31178897
1,34714179
1,34842280
1,28099355
0,18321925
1,16826527
1,18644145
1,21618648
1,27066569
1,32905827
1,29107646
1,34193129
1,30637453
1,32117010
1,28832565
0,23108492
1,27989800
1,30053768
1,26439934
1,15220213
1,24168455
1,18500571
1,26208381
1,19837917
0,34123975
0,30782283
1,25659842
1,32820876
1,25306193
1,12086964
0,34426871
1,25755231
1,32216767
1,28220546
1,31141482
1,22672868
0,21624209
1,31884440
1,30314817
0,21518408
0,23771172
1,26839896
1,24032041
1,30906465
1,30922274
1,30088433
1,26975778
1,24823476
1,33362202
1,34704130
1,33051659
1,28567294
1,28384794
1,32575117
0,22419703
1,21156949
1,23551308
1,29282712
0,24334765
1,25720320
1,20154675
1,28458909
0,31781416
1,34569959
1,33553197
1,33429167
0,23887765
0,24319334
0,28076437
0,31856884
0,31020005
0,32022389
0,27735924
0,34875963
1,28586144
1,27419834
0,31347285
1,29421294
0,26502894
1,23362848
1,28246031
1,29421602
1,27070327
1,34996991
1,35338726
1,33184721
1,27839984
1,10574909
1,32633164
1,26783323
1,28124082
1,21094993
1,18509675
0,28216435
0,33484432
0,11123350
0,11412303
0,25805655
1,8202713
1,29684201
1,26157035
1,30418171
1,35332618
1,25637600
1,11536077
1,20079539
1,24903488
1,30289319
1,30682209
1,25277229
1,18445228
1,34360608
0,26493561
1,34132631
1,23972307
1,29145603
1,25616768
1,24504161
0,14757870
1,30804581
0,21778272
0,32869108
0,32410354
0,28905369
0,31042466
0,33531667
0,27247813
1,26914252
1,33961779
1,24763282
1,31388831
1,32621347
1,25956372
1,21140207
1,33584793
1,28518170
1,35237542
1,27307043
1,16118232
1,28860510
1,28121058
1,28187197
1,34785669
1,31303265
1,33645921
1,27573710
1,19754311
1,25358972
1,33764527
1,26627873
0,29886034
1,27569547
0,29088354
1,33250374
0,31299140
1,30172469
1,23141292
0,29782645
1,11740338
1,34377735
1,26923722
1,32102593
1,35348941
1,16435307
1,32325225
1,31652981
1,10431241
1,29364747
1,30079503
1,20979233
1,27168349
1,27305980
1,21771270
0,15373768
1,18384562
1,24514865
1,18231121
1,22032522
1,30974434
1,32906216
1,28357203
0,16029325
1,34593752
1,17970812
1,17501952
1,23401279
1,19438931
1,33205897
1,20033817
1,32819890
1,31096956
1,27247959
1,27004562
0,18076122
1,27806791
0,9326933
0,15138899
1,34090716
1,35858853
0,16762963
1,9361039
0,27788217
1,15723349
1,28002029
1,36245711
1,35044816
1,29448935
1,33193653
1,31303264
0,30416333
0,27122965
0,16710167
0,20300561
0,29074561
0,27160483
1,29068140
1,26263531
1,21217109
1,33252167
0,30790467
1,11062461
0,30851773
1,32976546
1,22261762
0,28181551
0,26700204
0,33921607
0,22128245
1,27148590
1,32783359
0,31649276
1,29261175
1,32850778
0,29901142
1,34921061
1,35224850
1,30921095
1,25439729
1,33913579
1,29924831
0,19431193
1,27775096
1,32114511
0,33674380
1,28603914
1,27900482
0,35063669
1,27220475
1,33415665
1,25688670
1,27802907
1,28063630
1,33729564
1,30953287
1,23648549
1,28887889
0,26589685
1,22903787
1,25458002
1,28503715
1,32259833
1,29920840
1,32819369
1,21792839
0,19494218
1,32170523
1,22032624
1,33057211
1,19258923
1,26362610
1,30352879
1,32841355
1,32428920
1,15531527
1,32765423
1,28954305
1,33434492
1,9590296
1,26709262
1,11232006
1,20718765
1,23308388
1,27207603
1,15356023
1,22898500
1,15718293
1,25214233
1,11502839
1,33088016
1,35611983
1,16763387
1,33692749
1,25720050
1,28060725
1,26495924
1,18976153
1,27346851
1,31630160
1,18319320
1,25016126
1,33568816
1,22031863
1,17266179
1,30718926
1,31636325
1,30238967
1,35022746
1,34987992
1,31862539
1,25820550
1,35445092
1,29878067
1,26261006
0,24744436
1,21204792
1,29988648
1,30959475
1,30266296
1,31782289
1,20685856
1,30583238
1,22967285
0,34194672
1,17096318
1,14581620
1,30548673
1,29318530
1,30629636
1,34921505
1,29876959
0,24651015
1,15994174
1,23408573
1,33097957
1,30368667
1,29263834
1,29370840
1,30455926
1,26522830
1,20346443
1,7921050
1,1413665
1,1991173
1,8219208
1,1884026
1,9354820
1,25260562
1,17676042
1,26101835
1,24582639
1,23754947
1,29950440
1,27854204
1,26631617
1,16947863
1,26901136
1,28687356
1,26344056
1,25376901
1,7749828
1,12960605
1,7881411
1,8292730
1,32980846
1,10805275
1,27217147
0,32717757
1,7865674
1,7670104
1,8499565
0,27995882
1,12705793
1,22576310
1,31254973
1,16360797
1,7482420
1,11686318
1,28111891
1,7974343
1,10669160
1,23379934
1,7951255
1,31821907
1,22545135
1,22366017
1,22441373
1,21486865
1,30669159
1,7981702
0,8972002
1,25533856
1,24496376
1,34784555
1,10942114
1,32964666
1,20077116
1,31399531
1,28405673
1,33165188
1,8883262
1,26103879
1,8244342
1,35627118
1,7841323
0,34708097
1,21621249
0,1868249
1,25618265
1,11243145
1,1611081
1,32199175
1,7795150
1,34056524
1,36312771
1,2028449
1,17152060
1,11091192
1,7705844
0,7605880
1,12362235
1,1301954
1,25039884
1,19922983
1,15748260
1,20727573
1,27889735
1,26656900
1,24115609
1,8324221
1,19350130
1,27517348
1,34261859
1,1511988
0,9788727
1,34245770
1,1678832
1,11336399
1,7919373
1,22531345
1,7792728
1,30439769
1,1643025
1,1347608
0,24158118
1,8822929
1,7740447
1,29349439
1,7831652
1,23399439
0,12695756
1,22951146
1,8398832
1,8165644
1,9569188
1,25589244
1,34144038
1,35669683
1,29931354
1,25077900
1,32520725
1,31495489
1,35651939
0,32043565
1,29759592
0,26833332
0,19853937
1,18538293
1,11062482
1,11799476
1,31633655
1,11964968
1,29051577
1,31430067
1,35455965
1,33279243
1,23955123
1,28671144
1,27081543
1,33466118
1,33910511
1,33951304
0,20512159
1,15696165
1,26421802
0,28944914
0,23453666
1,34702808
0,32477580
0,29675078
0,35182444
1,16400612
1,28263315
0,19161632
0,34330684
0,10573012
0,18179885
0,27714771
0,25625576
0,20509822
0,29518832
0,23643384
0,35571067
1,25527264
1,35493524
0,22596258
0,19321197
0,34973340
0,24139496
0,27059040
0,34697698
0,27484033
0,32499645
0,27005825
1,33310825
0,23553203
0,31923704
0,34200361
0,22012986
0,33118233
0,17203459
0,11891681
0,19842203
0,25608121
0,16688751
0,12784289
0,23466526
1,27799067
1,16053902
1,25123255
0,26721324
1,15384097
0,32335881
1,24715670
1,35646055
1,27831545
1,29300384
1,32565546
1,33974257
1,26809768
1,32477112
1,11595972
1,18259761
1,32031527
1,11592033
1,18792984
0,23243526
1,32980962
1,16088920
1,26852091
1,14681759
1,24401652
1,17103451
1,15121779
1,28501473
1,22486326
1,11448942
1,11279515
1,21957361
1,33199988
1,25899569
1,35140087
1,29159939
1,23322667
0,24263623
1,33997095
1,19215041
1,31321886
0,12451214
1,32519765
1,33510600
1,27240532
1,21358632
1,32193494
1,33427406
1,31820818
1,30587507
1,17847001
0,23422940
1,33912662
1,31290275
1,33751537
1,33374027
1,27734276
1,23603762
1,25140959
1,24497844
1,18385497
1,34287232
1,19058814
1,22156578
0,30334532
1,31127036
1,25205138
1,28087426
0,33363762
1,12207938
1,24725366
1,10051637
0,30467404
1,26019235
1,19805734
1,24056153
1,28424332
1,26403434
1,22367672
1,15336686
1,29070751
1,28131200
1,21724397
0,28357410
1,16917880
1,27105866
1,25740301
1,34211429
1,30859559
1,26197980
1,32062132
0,27933661
1,30057997
1,29644095
1,33376055
1,23572184
1,30517146
1,29392406
1,29792937
1,33442022
1,34782754
1,31696431
1,21798101
0,34302381
0,23726790
1,32779773
1,23826317
1,30792901
1,31315761
0,33966749
1,19944167
0,25023003
0,26578207
1,28391287
1,21350120
0,10762541
1,35813387
1,29455050
1,34043722
1,35228681
0,25957586
0,29770430
1,32366965
1,35992907
1,33585677
1,31922365
1,34155693
1,22827504
1,16532445
1,11121187
1,12496759
1,19429166
1,11803525
1,15635701
0,23554088
1,32266039
0,9070847
1,19506109
1,22131272
0,34347384
0,27182040
1,31999386
1,28171541
1,28787443
1,23431073
1,31201286
1,26695873
1,24305999
1,24319098
1,25431241
1,32948248
1,34794744
0,25849321
0,29288087
0,24896178
0,34625926
1,28360221
1,29556215
0,30957200
0,24717288
0,31898846
0,29018476
0,29782060
1,30965144
1,34453469
1,35551623
0,34185153
0,33981798
1,23441136
1,24995871
0,30707351
1,28605144
0,32202700
1,29239743
1,33131168
1,30146301
0,33895391
0,32515017
0,29466837
0,29867446
0,24157691
0,31677917
0,28628100
0,24990319
0,24659627
0,32603808
0,35715422
0,35431799
0,26555645
1,26311622
1,29625812
1,31487502
1,23935176
1,34894057
1,34874093
1,30287594
0,33000761
1,35711923
1,34858471
1,29429461
1,29186148
0,28379373
0,28709814
0,29215089
1,29635106
0,24848745
0,33851778
0,32651551
1,19786696
1,26637798
0,29448117
1,33901038
1,35052376
0,30144217
1,30203812
1,28837158
1,30619928
1,34093402
1,34247411
1,34020146
0,30643928
1,26291284
1,32613771
1,32725632
1,34474328
1,30928199
1,26993267
1,27523882
1,32092540
0,27779742
0,33779092
0,27867041
1,30361185
1,34004075
0,35365919
1,22581936
0,30813219
0,31526516
0,27328862
0,25457084
1,35886038
0,31205438
0,27479843
1,32722525
1,34568804
1,33614378
1,27164190
1,24668887
1,18322299
1,21347749
1,17853462
1,19830424
1,19297793
1,32125652
1,25249269
1,27867679
1,25899975
0,30015621
1,16868048
0,28453302
1,32173348
0,21258341
0,30747064
1,28124483
1,26940125
1,34031707
0,33599192
0,30655312
1,25492405
1,34805047
1,35074891
0,28202706
1,27236449
1,32090326
1,26096185
0,27465585
1,35571373
1,24412860
1,24168886
1,29142202
1,11940708
1,32593896
1,12821740
1,23398550
0,12083760
1,22071555
1,28442529
1,17561957
1,31765958
1,32276107
1,18930999
1,30945278
1,15525788
1,28664031
1,35663268
1,20729507
1,29933521
1,35087721
0,15715999
1,18076640
1,23195492
1,28012175
1,30182801
1,26438699
1,33067208
1,31400703
0,26183863
1,20522430
1,31001185
1,12566275
1,31054517
1,31086826
1,29141279
1,29720203
